日期, 本地时间, 服务器时间, 交易所时间, 万得代码, 原始代码, 业务发生日(自然日), 交易日,状态,前收,开盘价,最高价,最低价,最新价,申卖价,申卖量,申买价,申买量,成交笔数,成交总量,成交总金额,委托买入总量,委托卖出总量,加权平均委买价格,加权平均委卖价格,IOPV净值估值,到期收益率,涨停价,跌停价,证券信息前缀,市盈率1,市盈率2,升跌2（对比上一笔）
20160913,135448055,135448055,93004000,430325.PT,430325,20160913,20160913,0( ),112800,0,0,0,0,115000 0 115200 0 115700 0 0 0 0 0 ,1000 0 1000 0 2000 0 0 0 0 0 ,110200 0 110000 0 109500 0 0 0 0 0 ,2000 0 3000 0 1000 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430326.PT,430326,20160913,20160913,0( ),9500,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,93004000,430328.PT,430328,20160913,20160913,0( ),39900,0,0,0,0,41000 0 0 0 0 0 0 0 0 0 ,2000 0 0 0 0 0 0 0 0 0 ,39000 0 0 0 0 0 0 0 0 0 ,2000 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,130004000,430329.PT,430329,20160913,20160913,0( ),28000,0,0,0,0,28000 0 35000 0 0 0 0 0 0 0 ,23000 0 17000 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,130653000,430330.PT,430330,20160913,20160913,0( ),56000,56000,56000,56000,56000,56000 0 56100 0 56300 0 0 0 0 0 ,20000 0 1000 0 1000 0 0 0 0 0 ,55600 0 55000 0 54700 0 0 0 0 0 ,6000 0 14000 0 1000 0 0 0 0 0 ,0,6000,33600,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,93004000,430331.PT,430331,20160913,20160913,0( ),17800,0,0,0,0,17800 0 18000 0 0 0 0 0 0 0 ,2000 0 10000 0 0 0 0 0 0 0 ,17100 0 17000 0 0 0 0 0 0 0 ,10000 0 2000 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,133440000,430332.PT,430332,20160913,20160913,0( ),18900,18900,18900,18900,18900,19100 0 19200 0 19300 0 0 0 0 0 ,1000 0 7000 0 1000 0 0 0 0 0 ,18700 0 18600 0 18500 0 0 0 0 0 ,1000 0 20000 0 2000 0 0 0 0 0 ,0,12000,22680,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,102640000,430333.PT,430333,20160913,20160913,0( ),120000,120000,120000,120000,120000,120000 0 0 0 0 0 0 0 0 0 ,280 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,300000,3600000,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,102404000,430334.PT,430334,20160913,20160913,0( ),48000,0,0,0,0,48200 0 48300 0 48900 0 0 0 0 0 ,3000 0 4000 0 2000 0 0 0 0 0 ,46900 0 46600 0 46500 0 0 0 0 0 ,1000 0 1000 0 2000 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,110340000,430335.PT,430335,20160913,20160913,0( ),140200,137000,138800,137000,138800,142700 0 142800 0 143000 0 0 0 0 0 ,2000 0 3000 0 1000 0 0 0 0 0 ,137400 0 137300 0 136500 0 0 0 0 0 ,5000 0 8000 0 1000 0 0 0 0 0 ,0,4000,55160,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,93004000,430336.PT,430336,20160913,20160913,0( ),16700,0,0,0,0,17000 0 0 0 0 0 0 0 0 0 ,2000 0 0 0 0 0 0 0 0 0 ,16200 0 0 0 0 0 0 0 0 0 ,2000 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,134852000,430338.PT,430338,20160913,20160913,0( ),36900,37300,37600,37300,37600,37900 0 38100 0 38200 0 0 0 0 0 ,1000 0 1000 0 5000 0 0 0 0 0 ,37400 0 37300 0 37100 0 0 0 0 0 ,10000 0 1000 0 1000 0 0 0 0 0 ,0,9000,33790,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430339.PT,430339,20160913,20160913,0( ),22700,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,93004000,430341.PT,430341,20160913,20160913,0( ),48900,0,0,0,0,49800 0 50100 0 0 0 0 0 0 0 ,2000 0 1000 0 0 0 0 0 0 0 ,47700 0 47500 0 47400 0 0 0 0 0 ,1000 0 1000 0 1000 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430342.PT,430342,20160913,20160913,0( ),20000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430343.PT,430343,20160913,20160913,0( ),60000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430344.PT,430344,20160913,20160913,0( ),120000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,95841000,430345.PT,430345,20160913,20160913,0( ),83200,0,0,0,0,83000 0 83100 0 0 0 0 0 0 0 ,5000 0 5000 0 0 0 0 0 0 0 ,79100 0 78900 0 0 0 0 0 0 0 ,1000 0 1000 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,134317000,430346.PT,430346,20160913,20160913,0( ),199800,198100,199800,198100,199800,200300 0 200800 0 201000 0 0 0 0 0 ,2000 0 10000 0 2000 0 0 0 0 0 ,196300 0 196200 0 193700 0 0 0 0 0 ,2000 0 1000 0 1000 0 0 0 0 0 ,0,7000,139140,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,94652000,430347.PT,430347,20160913,20160913,0( ),22400,23000,23000,23000,23000,23600 0 0 0 0 0 0 0 0 0 ,2000 0 0 0 0 0 0 0 0 0 ,22500 0 0 0 0 0 0 0 0 0 ,2000 0 0 0 0 0 0 0 0 0 ,0,2000,4600,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430348.PT,430348,20160913,20160913,0( ),12500,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430350.PT,430350,20160913,20160913,0( ),91000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,93004000,430351.PT,430351,20160913,20160913,0( ),72000,0,0,0,0,70800 0 72600 0 0 0 0 0 0 0 ,2000 0 1000 0 0 0 0 0 0 0 ,69000 0 67300 0 0 0 0 0 0 0 ,1000 0 2000 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430352.PT,430352,20160913,20160913,0( ),149600,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,135429000,430353.PT,430353,20160913,20160913,0( ),125300,122000,125000,121100,122000,124900 0 125000 0 125500 0 0 0 0 0 ,1000 0 1000 0 5000 0 0 0 0 0 ,121300 0 119500 0 118800 0 0 0 0 0 ,6000 0 2000 0 1000 0 0 0 0 0 ,0,63000,774220,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,93004000,430355.PT,430355,20160913,20160913,0( ),61800,0,0,0,0,64500 0 64800 0 0 0 0 0 0 0 ,1000 0 1000 0 0 0 0 0 0 0 ,61600 0 61300 0 0 0 0 0 0 0 ,1000 0 1000 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,104151000,430356.PT,430356,20160913,20160913,0( ),62800,61400,61500,61000,61000,61500 0 61900 0 62000 0 0 0 0 0 ,20000 0 3000 0 1000 0 0 0 0 0 ,60900 0 60600 0 60500 0 0 0 0 0 ,2000 0 2000 0 3000 0 0 0 0 0 ,0,21000,128640,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,134916000,430357.PT,430357,20160913,20160913,0( ),28600,28700,29000,28500,28700,28800 0 28900 0 29000 0 0 0 0 0 ,20000 0 3000 0 15000 0 0 0 0 0 ,28600 0 28300 0 28100 0 0 0 0 0 ,38000 0 5000 0 5000 0 0 0 0 0 ,0,318000,911460,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,133628000,430358.PT,430358,20160913,20160913,0( ),76000,75500,76000,74600,75600,75900 0 76000 0 76200 0 0 0 0 0 ,10000 0 10000 0 1000 0 0 0 0 0 ,75300 0 75000 0 74800 0 0 0 0 0 ,2000 0 1000 0 1000 0 0 0 0 0 ,0,56000,421960,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,93004000,430359.PT,430359,20160913,20160913,0( ),45800,0,0,0,0,45800 0 45900 0 46000 0 0 0 0 0 ,1000 0 1000 0 2000 0 0 0 0 0 ,44200 0 44000 0 43800 0 0 0 0 0 ,1000 0 3000 0 1000 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,134716000,430360.PT,430360,20160913,20160913,0( ),30600,30800,32200,30800,32000,32900 0 33200 0 0 0 0 0 0 0 ,10000 0 1000 0 0 0 0 0 0 0 ,31600 0 31300 0 0 0 0 0 0 0 ,1000 0 10000 0 0 0 0 0 0 0 ,0,20000,63760,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430361.PT,430361,20160913,20160913,0( ),16500,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,131104000,430362.PT,430362,20160913,20160913,0( ),26000,26200,26800,26200,26500,26600 0 26700 0 26800 0 0 0 0 0 ,5000 0 1000 0 1000 0 0 0 0 0 ,26200 0 26100 0 26000 0 0 0 0 0 ,30000 0 30000 0 20000 0 0 0 0 0 ,0,141000,372040,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,93853000,430363.PT,430363,20160913,20160913,0( ),23000,0,0,0,0,23100 0 23200 0 23300 0 0 0 0 0 ,5000 0 3000 0 1000 0 0 0 0 0 ,22500 0 22400 0 22300 0 0 0 0 0 ,10000 0 1000 0 1000 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430365.PT,430365,20160913,20160913,0( ),50000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430366.PT,430366,20160913,20160913,0( ),29100,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,93004000,430367.PT,430367,20160913,20160913,0( ),41900,0,0,0,0,42100 0 0 0 0 0 0 0 0 0 ,4000 0 0 0 0 0 0 0 0 0 ,40000 0 0 0 0 0 0 0 0 0 ,4000 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,93004000,430368.PT,430368,20160913,20160913,0( ),88000,0,0,0,0,91000 0 91800 0 0 0 0 0 0 0 ,1000 0 1000 0 0 0 0 0 0 0 ,87300 0 86500 0 0 0 0 0 0 0 ,1000 0 1000 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,135020000,430369.PT,430369,20160913,20160913,0( ),96900,97000,97300,92800,97000,97000 0 97200 0 97600 0 0 0 0 0 ,5000 0 5000 0 1000 0 0 0 0 0 ,92800 0 92400 0 0 0 0 0 0 0 ,10000 0 1000 0 0 0 0 0 0 0 ,0,34000,327510,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430370.PT,430370,20160913,20160913,0( ),53500,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430371.PT,430371,20160913,20160913,0( ),189800,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430372.PT,430372,20160913,20160913,0( ),193000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,132928000,430373.PT,430373,20160913,20160913,0( ),73900,74000,74000,74000,74000,75000 0 75200 0 75700 0 0 0 0 0 ,2000 0 2000 0 1000 0 0 0 0 0 ,72300 0 72000 0 71500 0 0 0 0 0 ,2000 0 2000 0 2000 0 0 0 0 0 ,0,1000,7400,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,135140000,430374.PT,430374,20160913,20160913,0( ),78500,76000,77000,75200,76300,77300 0 77800 0 77900 0 0 0 0 0 ,1000 0 1000 0 3000 0 0 0 0 0 ,74200 0 74100 0 74000 0 0 0 0 0 ,1000 0 4000 0 1000 0 0 0 0 0 ,0,14000,106410,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,105354000,430375.PT,430375,20160913,20160913,0( ),54200,54000,54300,52800,53200,54100 0 54300 0 54500 0 0 0 0 0 ,2000 0 1000 0 1000 0 0 0 0 0 ,52500 0 52400 0 52100 0 0 0 0 0 ,2000 0 3000 0 1000 0 0 0 0 0 ,0,13000,69500,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,93004000,430376.PT,430376,20160913,20160913,0( ),65600,0,0,0,0,67800 0 68000 0 68600 0 0 0 0 0 ,4000 0 1000 0 1000 0 0 0 0 0 ,65200 0 64600 0 64500 0 0 0 0 0 ,1000 0 1000 0 4000 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,132253000,430377.PT,430377,20160913,20160913,0( ),55500,56000,60000,55500,56600,57500 0 58100 0 58400 0 0 0 0 0 ,9000 0 1000 0 1000 0 0 0 0 0 ,55700 0 55600 0 55500 0 0 0 0 0 ,1000 0 2000 0 2000 0 0 0 0 0 ,0,154000,880160,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,93004000,430378.PT,430378,20160913,20160913,0( ),14200,0,0,0,0,14600 0 14700 0 0 0 0 0 0 0 ,1000 0 1000 0 0 0 0 0 0 0 ,14000 0 13900 0 0 0 0 0 0 0 ,1000 0 1000 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430379.PT,430379,20160913,20160913,0( ),37200,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430380.PT,430380,20160913,20160913,0( ),160000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,93004000,430382.PT,430382,20160913,20160913,0( ),62000,0,0,0,0,63200 0 63500 0 63600 0 0 0 0 0 ,1000 0 1000 0 3000 0 0 0 0 0 ,61000 0 60500 0 60400 0 0 0 0 0 ,1000 0 3000 0 1000 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,130503000,430383.PT,430383,20160913,20160913,0( ),45500,46000,46000,45900,46000,46100 0 46200 0 46300 0 0 0 0 0 ,5000 0 1000 0 1000 0 0 0 0 0 ,45700 0 45600 0 45500 0 0 0 0 0 ,20000 0 2000 0 1000 0 0 0 0 0 ,0,8000,36790,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430384.PT,430384,20160913,20160913,0( ),65600,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,93004000,430385.PT,430385,20160913,20160913,0( ),115400,0,0,0,0,109600 0 0 0 0 0 0 0 0 0 ,3000 0 0 0 0 0 0 0 0 0 ,104200 0 0 0 0 0 0 0 0 0 ,3000 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430386.PT,430386,20160913,20160913,0( ),35000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430387.PT,430387,20160913,20160913,0( ),80500,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,110329000,430388.PT,430388,20160913,20160913,0( ),36000,0,0,0,0,50000 0 55000 0 55500 0 0 0 0 0 ,34000 0 9000 0 10000 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430389.PT,430389,20160913,20160913,0( ),13000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430390.PT,430390,20160913,20160913,0( ),48000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430391.PT,430391,20160913,20160913,0( ),63500,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430392.PT,430392,20160913,20160913,0( ),38800,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,94240000,430393.PT,430393,20160913,20160913,0( ),150000,0,0,0,0,98800 0 110000 0 149800 0 0 0 0 0 ,15000 0 40000 0 100000 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,131917000,430394.PT,430394,20160913,20160913,0( ),98100,96000,99000,96000,98500,99400 0 99500 0 99600 0 0 0 0 0 ,3000 0 5000 0 2000 0 0 0 0 0 ,98200 0 97600 0 97500 0 0 0 0 0 ,5000 0 1000 0 10000 0 0 0 0 0 ,0,36000,354310,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430395.PT,430395,20160913,20160913,0( ),11000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,93004000,430396.PT,430396,20160913,20160913,0( ),32000,0,0,0,0,32400 0 32500 0 32700 0 0 0 0 0 ,2000 0 4000 0 1000 0 0 0 0 0 ,31200 0 31100 0 30900 0 0 0 0 0 ,4000 0 1000 0 4000 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430397.PT,430397,20160913,20160913,0( ),38200,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430398.PT,430398,20160913,20160913,0( ),45000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430400.PT,430400,20160913,20160913,0( ),20000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,83436000,430401.PT,430401,20160913,20160913,0( ),15000,0,0,0,0,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,110015000,430402.PT,430402,20160913,20160913,0( ),39900,0,0,0,0,57600 0 110000 0 127100 0 0 0 0 0 ,1000 0 10000 0 5000 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0 0 0 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
20160913,135448055,135448055,93004000,430403.PT,430403,20160913,20160913,0( ),36000,0,0,0,0,36600 0 0 0 0 0 0 0 0 0 ,2000 0 0 0 0 0 0 0 0 0 ,35000 0 34800 0 0 0 0 0 0 0 ,1000 0 1000 0 0 0 0 0 0 0 ,0,0,0,0,0,0,0,0,0,0,0,0( ) 0( ) 0( ) 0( ) ,0,0,0
